year,month,ozone 8hr max,daily aqi,avg_tmax,avg_daily_prcp,visitors
1998,8,0.076103448275862,118.17241379310344,91.35483870967742,0.0,672966
1998,9,0.0631016949152542,82.45762711864407,77.53333333333333,0.03833333333333333,480941
1998,10,0.0562166666666666,62.45,67.3225806451613,0.023870967741935485,384428
1998,11,0.0448620689655172,41.689655172413794,53.0,0.20733333333333331,142002
1998,12,0.0437692307692307,40.61538461538461,45.96774193548387,0.05354838709677419,107700
1999,1,0.0440322580645161,40.80645161290322,49.29032258064516,0.2767741935483871,100857
1999,2,0.0489642857142857,46.35714285714285,49.607142857142854,0.36607142857142855,102345
1999,3,0.0521071428571428,51.142857142857146,56.064516129032256,0.06903225806451613,136795
1999,4,0.0546666666666666,56.7,58.06666666666667,0.10266666666666667,169517
1999,5,0.0582096774193548,66.29032258064517,71.19354838709677,0.014193548387096775,335374
1999,6,0.0615862068965517,76.94827586206897,78.76666666666667,0.017666666666666667,448560
1999,7,0.0689016393442623,96.67213114754098,88.16129032258064,0.005806451612903225,558114
1999,8,0.0619354838709677,79.40322580645162,86.16129032258064,0.004838709677419356,625405
1999,9,0.074,112.2,83.53333333333333,0.0023333333333333335,433178
1999,10,0.0704583333333333,103.72916666666669,78.25806451612904,0.020967741935483872,330334
1999,11,0.0484,51.92,60.166666666666664,0.08933333333333333,150843
1999,12,0.03875,35.708333333333336,49.67741935483871,0.01,102285
2000,1,0.0372258064516129,34.41935483870968,47.83870967741935,0.3716129032258064,93633
2000,2,0.0454444444444444,42.07407407407408,50.310344827586206,0.3910344827586207,103444
2000,3,0.0492903225806451,47.903225806451616,59.225806451612904,0.043225806451612905,136523
2000,4,0.0520666666666666,51.8,68.33333333333333,0.10566666666666666,216087
2000,5,0.0543442622950819,58.16393442622951,73.3225806451613,0.08645161290322581,317009
2000,6,0.0649322033898305,87.0677966101695,85.53571428571429,0.024,454638
2000,7,0.0664838709677419,88.83870967741936,88.19354838709677,0.0,548440
2000,8,0.0713548387096774,103.5,90.19354838709677,0.0029032258064516127,546981
2000,9,0.0623965517241379,83.84482758620689,81.2,0.016666666666666666,388707
2000,10,0.0534166666666666,64.83333333333333,68.35483870967742,0.11774193548387096,324484
2000,11,0.0380333333333333,35.13333333333333,53.03333333333333,0.059333333333333335,144958
2000,12,0.0371428571428571,34.285714285714285,51.25806451612903,0.02193548387096774,125999
2001,1,0.041,38.0,45.774193548387096,0.19870967741935483,102455
2001,2,0.0410357142857142,38.10714285714285,46.607142857142854,0.2111111111111111,101897
2001,3,0.0441724137931034,40.93103448275862,59.903225806451616,0.10096774193548387,142141
2001,4,0.0496521739130434,47.69565217391305,58.56666666666667,0.11066666666666668,192936
2001,5,0.0597631578947368,71.28947368421052,81.19354838709677,0.0022580645161290325,315897
2001,6,0.0642545454545454,83.8,86.0,0.0,434014
2001,7,0.0625573770491803,78.0327868852459,87.48387096774194,0.008387096774193548,528849
2001,8,0.0697213114754098,100.8360655737705,93.03448275862068,0.0,591196
2001,9,0.06735,92.15,85.26666666666667,0.01,448519
2001,10,0.0626,78.88333333333334,76.58064516129032,0.02903225806451613,264465
2001,11,0.0400357142857142,37.035714285714285,56.53333333333333,0.275,137876
2001,12,0.0383333333333333,35.4,41.16129032258065,0.35419354838709677,108486
2002,1,0.0375483870967741,34.54838709677419,47.645161290322584,0.07161290322580646,108906
2002,2,0.0406071428571428,37.57142857142857,55.75,0.06821428571428571,113695
2002,3,0.04532,42.08,52.89655172413793,0.13433333333333333,141766
2002,4,0.050076923076923,48.26923076923077,65.2,0.061000000000000006,186682
2002,5,0.0581290322580645,68.2741935483871,70.86206896551724,0.056451612903225805,295511
2002,6,0.0684406779661017,95.52542372881356,84.23333333333333,0.0033333333333333335,436862
2002,7,0.0743148148148148,113.27777777777776,92.64285714285714,0.0,513789
2002,8,0.0750666666666666,115.53333333333332,88.82758620689656,0.0,570914
2002,9,0.0634111111111111,83.25555555555556,82.73333333333333,0.017,426684
2002,10,0.0628241758241758,80.35164835164835,70.76666666666667,0.007419354838709678,300919
2002,11,0.0387678571428571,38.96428571428572,59.9,0.25433333333333336,149828
2002,12,0.0333584905660377,30.9811320754717,45.096774193548384,0.38225806451612904,116311
2003,1,0.0265645161290322,25.048387096774192,52.67741935483871,0.02935483870967742,116984
2003,2,0.0359285714285714,33.32142857142857,51.535714285714285,0.10285714285714286,111506
2003,3,0.0432258064516129,40.11290322580645,59.2,0.09129032258064516,137550
2003,4,0.04888,47.09333333333333,54.57142857142857,0.243,174337
2003,5,0.0543655913978494,60.096774193548384,68.44444444444444,0.08774193548387096,280335
2003,6,0.0621647058823529,80.14117647058823,83.86666666666666,0.0,445887
2003,7,0.0718840579710144,107.2463768115942,91.74193548387096,0.019677419354838712,536683
2003,8,0.0687058823529411,98.13235294117646,87.13333333333334,0.02903225806451613,604093
2003,9,0.0698955223880597,102.46268656716418,86.85714285714286,0.0,405605
2003,10,0.0612717391304347,80.65217391304348,80.58064516129032,0.0016129032258064516,316366
2003,11,0.0364318181818181,33.72727272727273,50.3448275862069,0.09166666666666666,136390
2003,12,0.0295166666666666,27.466666666666665,45.064516129032256,0.3274193548387097,112928
2004,1,0.0299516129032258,27.83870967741936,45.193548387096776,0.098,100020
2004,2,0.0394,36.52727272727272,46.724137931034484,0.30214285714285716,106258
2004,4,0.04995,52.8,67.48275862068965,0.018000000000000002,228212
2004,5,0.0520978260869565,58.619565217391305,73.64516129032258,0.03387096774193549,326017
2004,6,0.0594090909090909,72.89772727272727,85.33333333333333,0.0023333333333333335,449566
2004,8,0.0651555555555555,86.73333333333333,89.39285714285714,0.0,508094
2004,9,0.0591309523809523,72.39285714285714,82.60714285714286,0.008333333333333333,393437
2004,10,0.0448131868131868,47.989010989010985,66.29166666666667,0.24333333333333332,272200
2004,11,0.0355217391304347,32.95652173913044,53.84,0.04148148148148149,121622
2004,12,0.0296,27.466666666666665,46.964285714285715,0.13999999999999999,96745
2005,1,0.03195,29.6,43.84,0.3548387096774194,91238
2005,2,0.036,33.392857142857146,51.59090909090909,0.2167857142857143,103756
2005,3,0.0447419354838709,41.774193548387096,56.43478260869565,0.1956,143335
2005,6,0.0564918032786885,64.8360655737705,74.79166666666667,0.0014285714285714286,413124
2005,7,0.0604130434782608,78.41304347826087,92.0952380952381,0.0,554567
2005,8,0.059067415730337,72.19101123595506,89.96153846153847,0.01,485643
2005,9,0.0547865168539325,63.97752808988764,79.46153846153847,0.02,430134
2005,10,0.043551724137931,45.10344827586207,69.17391304347827,0.024838709677419354,318508
2005,11,0.0260689655172413,24.08620689655172,58.69565217391305,0.10392857142857144,152671
2005,12,0.0249166666666666,23.1,48.6,0.15545454545454546,111231
2006,1,0.0411,38.1,48.56521739130435,0.28448275862068967,104591
2006,2,0.0466399999999999,43.52,52.52,0.15,101194
2006,3,0.0532222222222222,51.407407407407405,44.74074074074074,0.2608695652173913,125556
2006,4,0.0548148148148148,58.55555555555556,59.666666666666664,0.25588235294117645,189472
2006,5,0.0580526315789473,69.7719298245614,72.18518518518519,0.004827586206896552,309387
2006,6,0.061,77.44444444444444,81.8125,0.0,382972
2006,7,0.0642666666666666,83.38333333333334,91.0,0.0,510932
2006,8,0.0705901639344262,101.3934426229508,88.25,0.0,528254
2006,9,0.0643076923076923,82.66666666666667,85.15789473684211,0.0,421502
2006,10,0.0485294117647058,48.11764705882353,69.71428571428571,0.0,298771
2006,11,0.0366818181818181,33.95454545454545,57.3125,0.005,165499
2006,12,0.0401379310344827,37.206896551724135,45.5,0.42562500000000003,104514
2007,1,0.0411111111111111,38.07407407407408,47.5,0.015161290322580644,99892
2007,2,0.0403684210526315,37.42105263157895,49.75,0.0,100941
2007,3,0.04605,44.6,54.375,0.028333333333333335,135925
2007,4,0.0490645161290322,49.30645161290322,62.5,0.01933333333333333,219854
2007,5,0.0594715447154471,70.90243902439025,74.73333333333333,0.02161290322580645,374184
2007,6,0.0569339622641509,66.5377358490566,85.47826086956522,0.0,466054
2007,7,0.0549669421487603,61.02479338842975,90.8076923076923,0.0,543235
2007,8,0.057508064516129,66.08870967741936,91.33333333333333,0.0006666666666666666,550172
2007,9,0.0558983050847457,64.33050847457628,80.6,0.012173913043478262,417882
2007,10,0.0474166666666666,47.56666666666667,68.6470588235294,0.007857142857142858,298122
2007,11,0.0429666666666666,39.833333333333336,63.5,0.0,178846
2007,12,0.0430666666666666,39.9,44.833333333333336,0.0,118321
2008,1,0.0453,42.13333333333333,42.583333333333336,0.09947368421052631,95124
2008,8,0.0601965811965811,73.05982905982906,92.9090909090909,0.0,543799
2008,9,0.0604396551724137,72.31896551724138,86.37037037037037,0.001,416918
2008,10,0.0480163934426229,46.8688524590164,73.69565217391305,0.029310344827586206,295547
2008,11,0.0373333333333333,34.5,59.8125,0.14857142857142855,146838
2008,12,0.0411333333333333,38.13333333333333,43.470588235294116,0.04,97979
2009,1,0.0418709677419354,38.87096774193548,51.0,0.008,101984
2009,2,0.0454285714285714,42.17857142857143,47.421052631578945,0.15789473684210525,78795
2009,3,0.051,49.2258064516129,55.88235294117647,0.03076923076923077,132711
2009,5,0.0467468354430379,46.265822784810126,77.27272727272727,0.0,399683
2009,7,0.0542321428571428,58.4375,93.0,0.0,586591
2009,8,0.0573688524590163,67.65573770491804,89.6086956521739,0.0,643300
2009,9,0.0564188034188034,64.15384615384616,85.73684210526316,0.0,471530
2009,10,0.0436949152542372,42.96610169491525,65.0,0.0,346826
2009,11,0.0443333333333333,41.16666666666666,65.0,0.0,151297
2010,1,0.0455357142857142,42.21428571428572,44.888888888888886,0.5127777777777778,96089
2010,2,0.0453928571428571,41.96428571428572,49.57142857142857,0.11190476190476191,100379
2010,3,0.0526774193548387,51.16129032258065,57.523809523809526,0.09,149651
2010,4,0.0511212121212121,51.27272727272727,67.0,0.0,224461
2010,5,0.045891304347826,44.31521739130435,68.25,0.0,382414
2010,6,0.0485959595959595,49.24242424242424,79.13333333333334,0.0,521059
2010,7,0.0573983739837398,64.8048780487805,90.0,0.0,643566
2010,8,0.0594473684210526,69.05263157894737,85.0,0.0,659857
2010,9,0.05803738317757,67.5607476635514,84.66666666666667,0.0,520210
2010,10,0.0423157894736842,40.45614035087719,70.53333333333333,0.06,356370
2010,12,0.0412333333333333,38.23333333333333,45.833333333333336,0.11578947368421054,98893
2011,1,0.0457741935483871,42.41935483870968,46.833333333333336,0.08448275862068966,100718
2011,2,0.0468928571428571,43.71428571428572,47.57692307692308,0.2926923076923077,93588
2011,3,0.0462083333333333,42.75,51.45161290322581,0.37870967741935485,100433
2011,4,0.0475588235294117,45.44117647058823,61.5,0.048,231372
2011,5,0.0478961038961038,46.77922077922078,64.90322580645162,0.06999999999999999,356588
2011,6,0.0505888888888888,55.18888888888889,73.78571428571429,0.07357142857142858,503741
2011,7,0.0544193548387096,59.82258064516129,85.06666666666666,0.0,704553
2011,8,0.0584188034188034,66.76923076923077,88.1,0.0075,699749
2011,9,0.0564954954954954,66.09909909909909,84.46666666666667,0.114,533502
2011,10,0.043655737704918,40.57377049180328,71.14285714285714,0.09999999999999999,360449
2011,11,0.0411724137931034,38.172413793103445,53.333333333333336,0.03566666666666666,139079
2011,12,0.0428,39.8,48.96774193548387,0.0,127621
2012,1,0.0405483870967741,37.61290322580645,51.5,0.166,120496
2012,2,0.0436896551724137,40.55172413793103,54.32142857142857,0.03214285714285715,113341
2012,3,0.0489677419354838,47.064516129032256,54.44827586206897,0.1986206896551724,136687
2012,4,0.0478163265306122,48.12244897959184,63.689655172413794,0.14833333333333334,243102
2012,5,0.0560902255639097,61.796992481203006,75.44827586206897,0.01064516129032258,356500
